2026-02-03 05:35:07.752 | INFO     | agents.lazy_agent:__init__:50 - LazyAgent agent_0 configured (model not loaded yet)
2026-02-03 17:56:43.282 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2299ms, infer=13525ms, output=defend", "reason": "Although the current resources...
2026-02-03 17:56:43.283 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 17:56:43.283 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 17:57:00.443 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2332ms, infer=14372ms, output=defend", "reason": "Although the previous cooperat...
2026-02-03 17:57:00.443 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 17:57:00.443 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 17:58:04.153 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2340ms, infer=60902ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 17:58:04.153 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 17:58:04.153 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 17:58:35.254 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2317ms, infer=28304ms, output=cooperate", "reason": "Since the risk level is saf...
2026-02-03 17:58:35.255 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 17:58:35.255 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 17:58:55.316 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2291ms, infer=17324ms, output=cooperate", "reason": "Since the previous rounds s...
2026-02-03 17:58:55.317 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 17:58:55.317 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 17:59:07.804 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2410ms, infer=9641ms, output=defend", "reason": "Previous round, agent_2 chose ...
2026-02-03 17:59:07.804 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 17:59:07.804 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 17:59:20.450 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2310ms, infer=9888ms, output=defend", "reason": "Given that agent_2 has chosen ...
2026-02-03 17:59:20.450 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 17:59:20.450 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 17:59:33.813 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2326ms, infer=10591ms, output=cooperate", "reason": "Previous rounds showed that...
2026-02-03 17:59:33.813 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 17:59:33.814 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:00:37.544 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2308ms, infer=60983ms, output=defend", "reason": "基于上一轮其他参与者的行为，agent_1 也选择了 def...
2026-02-03 18:00:37.544 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:00:37.545 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:01:41.474 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2314ms, infer=61175ms, output=cooperate", "reason": "Since the risk level is saf...
2026-02-03 18:01:41.474 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:01:41.474 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:02:45.480 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2312ms, infer=61255ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 18:02:45.480 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:02:45.480 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:03:51.834 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2329ms, infer=63567ms, output=defend", "reason": "Although the current round has...
2026-02-03 18:03:51.834 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:03:51.834 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:04:20.664 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2317ms, infer=26078ms, output=defend", "reason": "Although the current round is ...
2026-02-03 18:04:20.664 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:04:20.664 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:04:32.698 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2316ms, infer=9272ms, output=defend", "reason": "Although the previous cooperat...
2026-02-03 18:04:32.699 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:04:32.699 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:05:36.661 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2309ms, infer=61211ms, output=cooperate", "reason": "The previous round actions ...
2026-02-03 18:05:36.662 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:05:36.662 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:06:38.328 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2292ms, infer=58936ms, output=cooperate", "reason": "尽管上一轮我的行为是 defend，但当前环境风险较低...
2026-02-03 18:06:38.328 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:06:38.328 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:07:03.016 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2335ms, infer=21870ms, output=cooperate", "reason": "The previous actions of age...
2026-02-03 18:07:03.016 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:07:03.016 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:07:26.856 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2311ms, infer=21087ms, output=defend", "reason": "虽然当前风险状态是 safe，但上一轮中 agent_2 选...
2026-02-03 18:07:26.856 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:07:26.856 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:08:30.903 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2308ms, infer=61291ms, output=defend", "reason": "虽然当前世界风险为safe，但上一轮中agent_2选择了d...
2026-02-03 18:08:30.903 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:08:30.903 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:08:45.749 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2315ms, infer=12088ms, output=defend", "reason": "Although the current resources...
2026-02-03 18:08:45.749 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:08:45.749 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:09:30.915 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2312ms, infer=42413ms, output=cooperate", "reason": "Based on the previous round...
2026-02-03 18:09:30.916 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:09:30.916 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:09:43.906 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2293ms, infer=10251ms, output=cooperate", "reason": "Based on the previous round...
2026-02-03 18:09:43.907 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:09:43.907 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:10:09.098 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2327ms, infer=22404ms, output=cooperate", "reason": "Although the previous behav...
2026-02-03 18:10:09.098 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:10:09.098 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:10:31.985 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2299ms, infer=20127ms, output=defend", "reason": "虽然上一轮大多数参与者选择了合作，但我的资源处于正常状态，且...
2026-02-03 18:10:31.985 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:10:31.985 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:10:46.927 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2316ms, infer=12177ms, output=negotiate", "reason": "Given that the previous rou...
2026-02-03 18:10:46.927 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:10:46.927 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:11:08.091 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2307ms, infer=18396ms, output=negotiate", "reason": "Given that both agent_0 and...
2026-02-03 18:11:08.091 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:11:08.091 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:12:12.151 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2285ms, infer=61303ms, output=cooperate", "reason": "Based on the current state ...
2026-02-03 18:12:12.151 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:12:12.151 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:12:28.095 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2318ms, infer=13151ms, output=defend", "reason": "虽然当前风险状态是 safe，但 agent_0 的上一轮行...
2026-02-03 18:12:28.095 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:12:28.095 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:12:41.500 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2306ms, infer=10660ms, output=cooperate", "reason": "Given the safe risk level a...
2026-02-03 18:12:41.500 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:12:41.500 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:13:45.047 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2408ms, infer=60684ms, output=cooperate", "reason": "基于当前安全的环境和正常资源状态，我选择继续合作以维持...
2026-02-03 18:13:45.047 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:13:45.048 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:14:04.985 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2368ms, infer=17113ms, output=cooperate", "reason": "Although I defended in the ...
2026-02-03 18:14:04.985 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:14:04.985 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:14:14.382 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2298ms, infer=6654ms, output=cooperate", "reason": "基于当前安全的环境和正常资源状态，合作是最优策略。"}...
2026-02-03 18:14:14.383 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:14:14.383 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:15:17.614 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2348ms, infer=60451ms, output=cooperate", "reason": "基于上一轮所有参与者都选择了合作，且当前风险为 saf...
2026-02-03 18:15:17.614 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:15:17.614 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:15:30.347 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2323ms, infer=9969ms, output=defend", "reason": "Although the previous rounds w...
2026-02-03 18:15:30.347 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:15:30.347 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:15:43.971 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2320ms, infer=10862ms, output=defend", "reason": "Although the previous cooperat...
2026-02-03 18:15:43.971 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:15:43.971 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:16:09.916 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2295ms, infer=23185ms, output=cooperate", "reason": "Since the previous round ha...
2026-02-03 18:16:09.917 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:16:09.917 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:17:09.681 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2301ms, infer=57001ms, output=cooperate", "reason": "尽管上一轮我选择了 defend，但当前世界资源状态为...
2026-02-03 18:17:09.681 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:17:09.681 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:17:29.548 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2391ms, infer=17041ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 18:17:29.548 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:17:29.548 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:17:44.769 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2321ms, infer=12464ms, output=defend", "reason": "Given the previous round where...
2026-02-03 18:17:44.770 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:17:44.770 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:18:05.011 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2321ms, infer=17439ms, output=cooperate", "reason": "Based on the previous round...
2026-02-03 18:18:05.011 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:18:05.011 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:18:17.460 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2391ms, infer=9561ms, output=defend", "reason": "Based on the world state and o...
2026-02-03 18:18:17.460 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:18:17.460 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:19:22.694 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2491ms, infer=62276ms, output=defend", "reason": "基于上一轮其他参与者的行为，我选择 defend 继续强化自...
2026-02-03 18:19:22.694 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:19:22.694 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:19:35.637 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2385ms, infer=10121ms, output=cooperate", "reason": "Since the previous state wa...
2026-02-03 18:19:35.637 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:19:35.637 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:19:55.701 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2307ms, infer=17325ms, output=cooperate", "reason": "Although I defended in the ...
2026-02-03 18:19:55.701 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:19:55.701 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:20:15.298 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2313ms, infer=16844ms, output=defend", "reason": "虽然当前世界状态安全，但上一轮中我的声誉较低且agent_2...
2026-02-03 18:20:15.298 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:20:15.298 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:20:30.375 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2325ms, infer=12294ms, output=defend", "reason": "虽然当前世界风险为safe，但上一轮中agent_2选择了d...
2026-02-03 18:20:30.375 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:20:30.375 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:20:41.698 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2364ms, infer=8522ms, output=negotiate", "reason": "Since both agents cooperate...
2026-02-03 18:20:41.698 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:20:41.698 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:20:59.898 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2314ms, infer=15444ms, output=negotiate", "reason": "Given that agent_1 and agen...
2026-02-03 18:20:59.898 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:20:59.898 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:22:03.891 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2302ms, infer=61245ms, output=cooperate", "reason": "Since the risk level is saf...
2026-02-03 18:22:03.892 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:22:03.892 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:22:17.918 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2328ms, infer=11247ms, output=cooperate", "reason": "Since the risk level is saf...
2026-02-03 18:22:17.918 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:22:17.918 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:23:21.595 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2296ms, infer=60945ms, output=defend", "reason": "虽然风险是safe，但上一轮中agent_1和agent_2...
2026-02-03 18:23:21.595 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:23:21.595 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:23:38.923 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2329ms, infer=14557ms, output=cooperate", "reason": "Based on the safe risk leve...
2026-02-03 18:23:38.924 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:23:38.924 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:23:58.295 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2320ms, infer=16597ms, output=cooperate", "reason": "基于上一轮的状态，agent_0选择了defend，而...
2026-02-03 18:23:58.295 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:23:58.295 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:25:01.780 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2350ms, infer=60668ms, output=defend", "reason": "Based on the normal resource l...
2026-02-03 18:25:01.780 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:25:01.780 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:25:25.594 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2385ms, infer=20988ms, output=defend", "reason": "Although the current resources...
2026-02-03 18:25:25.595 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:25:25.595 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:25:37.320 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2342ms, infer=8941ms, output=defend", "reason": "Although the previous cooperat...
2026-02-03 18:25:37.322 | INFO     | runtime.memory_bus:save_episode:77 - Episode 19 saved to logs\homo_ds\episode_0019.json
2026-02-03 18:25:37.322 | INFO     | runtime.game_loop:run_episode:68 - Episode 19 finished: 30 rounds, 0 forbidden triggers
2026-02-03 18:25:37.322 | INFO     | __main__:<module>:65 - Episode 20/100 done: 2508.2s
2026-02-03 18:25:37.323 | INFO     | runtime.game_loop:run_episode:39 - Starting episode 20 with seed 62
2026-02-03 18:25:37.324 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:25:37.324 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:25:49.057 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2348ms, infer=8916ms, output=cooperate", "reason": "Since it's the first round ...
2026-02-03 18:25:49.057 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:25:49.057 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:26:01.140 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2299ms, infer=9291ms, output=cooperate", "reason": "Since it's the first round ...
2026-02-03 18:26:01.140 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:26:01.140 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:26:18.774 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2337ms, infer=14853ms, output=cooperate", "reason": "Since it's the first round ...
2026-02-03 18:26:18.775 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:26:18.775 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:26:30.702 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2059ms, infer=9401ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:26:30.702 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:26:30.702 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:26:48.117 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2091ms, infer=14848ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:26:48.118 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:26:48.118 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:27:54.465 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2047ms, infer=63744ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 18:27:54.465 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:27:54.466 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:28:37.981 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2604ms, infer=40447ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:28:37.981 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:28:37.981 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:28:50.120 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2035ms, infer=9630ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:28:50.120 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:28:50.120 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:29:02.699 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2032ms, infer=10031ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:29:02.700 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:29:02.700 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:29:16.158 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2649ms, infer=10300ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:29:16.158 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:29:16.158 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:29:27.179 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2009ms, infer=8532ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:29:27.179 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:29:27.179 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:30:15.713 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2026ms, infer=46064ms, output=cooperate", "reason": "Since the previous round wa...
2026-02-03 18:30:15.713 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:30:15.713 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:30:58.843 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2039ms, infer=40645ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:30:58.843 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:30:58.843 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:31:09.901 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2055ms, infer=8550ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:31:09.901 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:31:09.902 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
